-0.332582 -0.332582 -0.332582 2.06318 -0.332582 -0.332582 -0.239529 2.07237 0.745436 1.15692 -0.332582 -0.332582 -0.332582 -0.332582 -0.332582 -0.2273 0.140091 0.463618 -0.332582 -0.332582 -0.425794 -0.427686 -0.332582 -0.332582 -0.332582 -0.332582 
-0.332582 -0.332582 -0.332582 2.06318 -0.332582 -0.332582 -0.239529 2.07237 0.745436 1.15692 -0.332582 -0.332582 -0.332582 -0.332582 -0.332582 -0.2273 0.140091 0.463618 -0.332582 -0.332582 -0.425794 -0.427686 -0.332582 -0.332582 -0.332582 -0.332582 
-0.332582 -0.332582 -0.332582 2.06318 -0.332582 -0.332582 -0.239529 2.07237 0.745436 1.15692 -0.332582 -0.332582 -0.332582 -0.332582 -0.332582 -0.2273 0.140091 0.463618 -0.332582 -0.332582 -0.425794 -0.427686 -0.332582 -0.332582 -0.332582 -0.332582 
-0.332582 -0.332582 -0.332582 2.06318 -0.332582 -0.332582 -0.239529 2.07237 0.745436 1.15692 -0.332582 -0.332582 -0.332582 -0.332582 -0.332582 -0.2273 0.140091 0.463618 -0.332582 -0.332582 -0.425794 -0.427686 -0.332582 -0.332582 -0.332582 -0.332582 
-0.332582 -0.332582 -0.332582 2.06318 -0.332582 -0.332582 -0.239529 2.07237 0.745436 1.15692 -0.332582 -0.332582 -0.332582 -0.332582 -0.332582 -0.2273 0.140091 0.463618 -0.332582 -0.332582 -0.425794 -0.427686 -0.332582 -0.332582 -0.332582 -0.332582 
-0.332582 -0.332582 -0.332582 2.06318 -0.332582 -0.332582 -0.239529 2.07237 0.745436 1.15692 -0.332582 -0.332582 -0.332582 -0.332582 -0.332582 -0.2273 0.140091 0.463618 -0.332582 -0.332582 -0.425794 -0.427686 -0.332582 -0.332582 -0.332582 -0.332582 
-0.332582 -0.332582 -0.332582 2.06318 -0.332582 -0.332582 -0.239529 2.07237 0.745436 1.15692 -0.332582 -0.332582 -0.332582 -0.332582 -0.332582 -0.2273 0.140091 0.463618 -0.332582 -0.332582 -0.425794 -0.427686 -0.332582 -0.332582 -0.332582 -0.332582 
3.16459 -0.405154 -0.0756021 -0.504212 -0.405154 -0.405154 -0.405154 -0.405154 -0.405154 -0.498992 -0.215913 -0.405154 -0.405154 1.6018 -0.405154 -0.174925 -0.50775 -0.405154 1.61544 -0.405154 -0.405154 1.51759 -0.405154 0.259036 -0.405154 -0.508921 
3.16459 -0.405154 -0.0756021 -0.504212 -0.405154 -0.405154 -0.405154 -0.405154 -0.405154 -0.498992 -0.215913 -0.405154 -0.405154 1.6018 -0.405154 -0.174925 -0.50775 -0.405154 1.61544 -0.405154 -0.405154 1.51759 -0.405154 0.259036 -0.405154 -0.508921 
3.16459 -0.405154 -0.0756021 -0.504212 -0.405154 -0.405154 -0.405154 -0.405154 -0.405154 -0.498992 -0.215913 -0.405154 -0.405154 1.6018 -0.405154 -0.174925 -0.50775 -0.405154 1.61544 -0.405154 -0.405154 1.51759 -0.405154 0.259036 -0.405154 -0.508921 
