-0.815686 0.25776 -0.848171 -0.421634 -0.814685 -0.869214 -0.83519 1.10428 0.517114 3.2259 -0.76292 -0.60191 -0.672267 -0.870121 -0.835348 -0.480783 -0.50954 -0.633953 -0.631019 -0.959399 -0.873171 -0.924784 0.674457 -0.921836 -0.380624 -0.925253 
3.07496 -0.946108 -0.733474 -0.939368 -0.782667 -0.869214 -0.847681 -0.482547 -0.712922 -0.941784 -0.76292 -0.712617 -0.89595 0.432905 -0.865971 -0.0031985 -0.984367 -0.916255 0.523913 -0.838681 0.815098 0.876602 -0.81515 0.930323 -0.695916 -0.925253 
-0.531172 -0.515117 -0.815377 0.464523 -0.782667 -0.869214 -0.847681 -0.739152 -0.814524 -0.147696 -0.822508 -0.763739 -0.89595 -0.717028 -0.835348 -0.394787 3.17308 -0.916255 -0.708258 -0.838681 1.11562 0.363571 -0.454893 -0.54685 -0.557441 -0.925253 
-0.640609 -0.118406 -0.836121 -0.939368 -0.443342 -0.141539 -0.810996 -0.823358 -0.814524 -0.941784 -0.916663 -0.751095 -0.89595 -0.870121 0.0843052 -0.941041 -0.984367 -0.916255 -0.834641 2.69171 -0.873171 -0.924784 -0.869024 -0.921836 -0.961931 0.152715 
-0.640609 -0.203779 -0.836121 -0.939368 0.697109 2.95944 -0.810996 -0.73641 -0.711765 -0.941784 -0.916663 -0.689407 -0.89595 -0.870121 -0.197992 -0.941041 -0.984367 -0.0259142 -0.834641 0.300131 -0.873171 -0.924784 -0.714161 -0.921836 -0.776847 0.409353 
-0.815686 -0.381106 -0.336764 -0.939368 -0.782667 -0.869214 -0.847681 -0.634349 -0.814524 -0.941784 -0.76292 -0.749923 -0.672267 -0.918782 -0.865971 -0.941041 -0.984367 3.1001 -0.566056 -0.838681 -0.873171 -0.924784 -0.820473 -0.921836 -0.795808 -0.925253 
-0.815686 -0.946108 2.97823 -0.939368 -0.782667 -0.869214 -0.847681 -0.823358 -0.814524 -0.941784 -0.666961 -0.627679 -0.89595 -0.874374 -0.865971 -0.0380385 -0.984367 -0.916255 -0.688126 -0.739142 -0.873171 -0.924784 -0.81515 -0.921836 -0.695916 -0.925253 
-0.815686 -0.946108 -0.836121 -0.939368 -0.908517 -0.869214 -0.83519 -0.823358 -0.712922 -0.941784 -0.850764 -0.763739 -0.89595 0.316813 2.72086 -0.941041 -0.984367 -0.916255 -0.834641 -0.959399 -0.873171 -0.795655 -0.869024 -0.331597 -0.961931 -0.925253 
-0.815686 -0.946108 -0.836121 1.73974 -0.782667 -0.869214 -0.83519 -0.823358 -0.814524 -0.941784 -0.788111 -0.763739 -0.89595 0.00681152 -0.865971 0.159834 -0.984367 -0.916255 -0.834641 -0.838681 -0.873171 -0.74734 -0.81515 -0.68722 -0.557441 -0.925253 
3.07496 -0.946108 -0.733474 -0.939368 -0.782667 -0.869214 -0.847681 -0.482547 -0.729486 -0.941784 -0.790898 -0.763739 -0.89595 0.0909167 -0.865971 -0.941041 -0.984367 -0.916255 0.11992 -0.739142 0.385758 1.18417 -0.81515 -0.880386 -0.795808 -0.925253 
-0.815686 -0.946108 2.95968 -0.939368 -0.782667 -0.869214 -0.847681 -0.823358 -0.814524 -0.941784 -0.76292 1.853 -0.89595 -0.614383 -0.865971 0.275527 -0.984367 -0.916255 -0.566056 -0.838681 -0.873171 -0.924784 -0.81515 1.74173 -0.695916 -0.925253 
-0.0269917 -0.946108 -0.696707 -0.939368 -0.782667 -0.869214 -0.83519 -0.482547 -0.814524 -0.941784 -0.666961 -0.409514 -0.89595 -0.870121 -0.865971 0.0440432 -0.984367 -0.916255 -0.834641 -0.499038 -0.873171 -0.21243 -0.81515 2.41561 -0.695916 -0.925253 
-0.815686 -0.946108 -0.836121 -0.509138 -0.634728 -0.486223 -0.83519 -0.823358 -0.814524 -0.941784 0.800804 -0.763739 -0.89595 -0.870121 -0.328593 0.263292 -0.984367 -0.916255 -0.834641 1.02712 -0.873171 -0.924784 -0.869024 -0.85047 1.92631 -0.925253 
-0.815686 -0.946108 -0.836121 -0.939368 -0.908517 -0.869214 -0.848187 -0.823358 -0.814524 -0.941784 -0.76292 -0.712921 -0.89595 -0.870121 3.11008 -0.941041 -0.984367 -0.705636 -0.834641 -0.960135 -0.873171 -0.924784 -0.869024 -0.55097 -0.961931 -0.925253 
-0.815686 -0.946108 -0.836121 -0.939368 -0.782667 -0.869214 -0.83519 -0.823358 -0.814524 -0.941784 -0.76292 -0.513531 -0.524403 -0.870121 -0.865971 2.60264 -0.984367 -0.916255 -0.834641 -0.838681 -0.873171 -0.924784 -0.81515 -0.921836 -0.695916 -0.925253 
-0.815686 -0.515117 -0.836121 -0.939368 1.94577 -0.716563 -0.83519 -0.823358 -0.814524 -0.941784 -0.35722 2.86836 -0.507902 -0.870121 -0.548389 0.118624 -0.984367 -0.916255 -0.834641 -0.0832899 -0.873171 -0.924784 2.34472 -0.921836 -0.177452 -0.925253 
-0.640609 -0.946108 0.700314 -0.939368 -0.333171 -0.266676 3.049 -0.823358 -0.814524 -0.941784 -0.663133 -0.764522 -0.89595 -0.874374 -0.865971 -0.941041 -0.984367 -0.705636 -0.688126 -0.690746 -0.873171 -0.924784 -0.81515 -0.921836 -0.795808 -0.180864 
-0.815686 -0.946108 -0.836121 -0.700022 -0.782667 -0.869214 -0.83519 -0.823358 -0.814524 3.2259 -0.76292 -0.685599 -0.89595 -0.870121 -0.865971 0.17914 -0.503131 -0.916255 -0.834641 -0.838681 -0.873171 -0.795655 -0.81515 -0.428094 -0.700434 -0.925253 
-0.640609 -0.203779 -0.836121 -0.939368 -0.564593 0.297162 -0.810996 -0.823358 -0.711765 -0.941784 -0.833147 -0.763739 -0.89595 -0.870121 -0.865971 -0.941041 -0.984367 -0.916255 -0.834641 -0.131286 -0.873171 -0.924784 -0.81515 -0.921836 -0.795808 3.19128 
-0.815686 -0.946108 -0.699846 0.0431491 -0.333171 -0.486223 -0.794046 -0.823358 -0.814524 -0.941784 -0.583763 -0.423339 1.01661 0.62974 -0.865971 -0.362791 -0.953323 -0.916255 -0.688126 -0.838681 -0.873171 -0.924784 -0.81515 -0.921836 -0.618147 -0.925253 
-0.809729 -0.515117 -0.815377 0.0937575 -0.50465 -0.54168 0.122996 -0.823358 -0.814524 -0.41227 -0.156507 -0.763739 -0.89595 -0.870121 -0.865971 0.329598 -0.511495 -0.916255 -0.530127 -0.838681 -0.873171 -0.924784 -0.454893 -0.921836 -0.475153 -0.45539 
-0.815686 -0.946108 -0.836121 -0.939368 -0.782667 -0.869214 -0.83519 -0.478061 -0.814524 -0.941784 -0.76292 2.66514 -0.454408 -0.870121 -0.865971 0.305885 -0.984367 -0.575033 -0.834641 -0.838681 -0.873171 -0.924784 0.35482 -0.921836 -0.695916 -0.925253 
1.50001 -0.815131 -0.734313 -0.939368 -0.782667 -0.869214 -0.847681 -0.823358 -0.0613568 -0.941784 -0.850764 -0.763739 -0.89595 1.9773 -0.865971 -0.941041 -0.984367 -0.916255 1.49557 -0.739142 -0.873171 -0.746389 -0.81515 -1.01178 -0.795808 -0.925253 
-0.815686 -0.470144 -0.849844 -0.939368 -0.782667 -0.869214 -0.847681 -0.823358 3.1337 -0.941784 -0.850764 -0.763739 -0.570385 -0.870121 -0.865971 -0.941041 -0.984367 -0.916255 -0.708258 -0.739142 -0.873171 -0.924784 -0.591636 -0.921836 -0.795808 -0.925253 
-0.815686 -0.0379777 -0.836121 -0.939368 -0.79856 -0.716563 -0.83519 -0.823358 -0.814524 -0.941784 2.2912 -0.763739 -0.89595 -0.870121 -0.865971 0.263292 -0.984367 -0.916255 -0.794763 -0.103905 -0.873171 -0.924784 -0.81515 -0.921836 -0.552923 -0.925253 
