-0.14195 -0.20219 -0.104744 1.25192 0 0 0 2.14362 1.38506 1.8043 -0.0470316 0.446659 0 -0.163482 -0.237861 0.0835639 -0.850999 0.478803 -0.32431 0 -0.307312 -0.128593 0.515745 0 -1.95896 -3.64224 
-0.14195 -0.20219 -0.104744 1.25192 0 0 0 2.14362 1.38506 1.8043 -0.0470316 0.446659 0 -0.163482 -0.237861 0.0835639 -0.850999 0.478803 -0.32431 0 -0.307312 -0.128593 0.515745 0 -1.95896 -3.64224 
-0.14195 -0.20219 -0.104744 1.25192 0 0 0 2.14362 1.38506 1.8043 -0.0470316 0.446659 0 -0.163482 -0.237861 0.0835639 -0.850999 0.478803 -0.32431 0 -0.307312 -0.128593 0.515745 0 -1.95896 -3.64224 
-0.14195 -0.20219 -0.104744 1.25192 0 0 0 2.14362 1.38506 1.8043 -0.0470316 0.446659 0 -0.163482 -0.237861 0.0835639 -0.850999 0.478803 -0.32431 0 -0.307312 -0.128593 0.515745 0 -1.95896 -3.64224 
-0.14195 -0.20219 -0.104744 1.25192 0 0 0 2.14362 1.38506 1.8043 -0.0470316 0.446659 0 -0.163482 -0.237861 0.0835639 -0.850999 0.478803 -0.32431 0 -0.307312 -0.128593 0.515745 0 -1.95896 -3.64224 
-0.14195 -0.20219 -0.104744 1.25192 0 0 0 2.14362 1.38506 1.8043 -0.0470316 0.446659 0 -0.163482 -0.237861 0.0835639 -0.850999 0.478803 -0.32431 0 -0.307312 -0.128593 0.515745 0 -1.95896 -3.64224 
-0.14195 -0.20219 -0.104744 1.25192 0 0 0 2.14362 1.38506 1.8043 -0.0470316 0.446659 0 -0.163482 -0.237861 0.0835639 -0.850999 0.478803 -0.32431 0 -0.307312 -0.128593 0.515745 0 -1.95896 -3.64224 
1.78034 0 -0.303139 0 0 0 -0.124315 -4.36583 -0.130469 -0.118094 0.118094 0 -0.0170868 0.900333 0 0.0835639 0 0 2.21395 0 0.0839394 0.809602 -0.139723 1.09944 0 -1.89061 
1.78034 0 -0.303139 0 0 0 -0.124315 -4.36583 -0.130469 -0.118094 0.118094 0 -0.0170868 0.900333 0 0.0835639 0 0 2.21395 0 0.0839394 0.809602 -0.139723 1.09944 0 -1.89061 
1.78034 0 -0.303139 0 0 0 -0.124315 -4.36583 -0.130469 -0.118094 0.118094 0 -0.0170868 0.900333 0 0.0835639 0 0 2.21395 0 0.0839394 0.809602 -0.139723 1.09944 0 -1.89061 
1.78034 0 -0.303139 0 0 0 -0.124315 -4.36583 -0.130469 -0.118094 0.118094 0 -0.0170868 0.900333 0 0.0835639 0 0 2.21395 0 0.0839394 0.809602 -0.139723 1.09944 0 -1.89061 
1.78034 0 -0.303139 0 0 0 -0.124315 -4.36583 -0.130469 -0.118094 0.118094 0 -0.0170868 0.900333 0 0.0835639 0 0 2.21395 0 0.0839394 0.809602 -0.139723 1.09944 0 -1.89061 
1.78034 0 -0.303139 0 0 0 -0.124315 -4.36583 -0.130469 -0.118094 0.118094 0 -0.0170868 0.900333 0 0.0835639 0 0 2.21395 0 0.0839394 0.809602 -0.139723 1.09944 0 -1.89061 
1.78034 0 -0.303139 0 0 0 -0.124315 -4.36583 -0.130469 -0.118094 0.118094 0 -0.0170868 0.900333 0 0.0835639 0 0 2.21395 0 0.0839394 0.809602 -0.139723 1.09944 0 -1.89061 
0 -0.13551 -0.259562 0.163439 -0.110168 0 -0.0645971 -4.38633 -0.293908 0 0.0211684 -0.0810832 -0.0855752 0.135255 0 0.0835639 3.0093 -0.0597181 0 -0.11604 1.28439 1.07528 0.0613655 0.0855752 0 -0.326848 
0 -0.13551 -0.259562 0.163439 -0.110168 0 -0.0645971 -4.38633 -0.293908 0 0.0211684 -0.0810832 -0.0855752 0.135255 0 0.0835639 3.0093 -0.0597181 0 -0.11604 1.28439 1.07528 0.0613655 0.0855752 0 -0.326848 
0 -0.13551 -0.259562 0.163439 -0.110168 0 -0.0645971 -4.38633 -0.293908 0 0.0211684 -0.0810832 -0.0855752 0.135255 0 0.0835639 3.0093 -0.0597181 0 -0.11604 1.28439 1.07528 0.0613655 0.0855752 0 -0.326848 
0 -0.13551 -0.259562 0.163439 -0.110168 0 -0.0645971 -4.38633 -0.293908 0 0.0211684 -0.0810832 -0.0855752 0.135255 0 0.0835639 3.0093 -0.0597181 0 -0.11604 1.28439 1.07528 0.0613655 0.0855752 0 -0.326848 
0 -0.13551 -0.259562 0.163439 -0.110168 0 -0.0645971 -4.38633 -0.293908 0 0.0211684 -0.0810832 -0.0855752 0.135255 0 0.0835639 3.0093 -0.0597181 0 -0.11604 1.28439 1.07528 0.0613655 0.0855752 0 -0.326848 
0 -0.13551 -0.259562 0.163439 -0.110168 0 -0.0645971 -4.38633 -0.293908 0 0.0211684 -0.0810832 -0.0855752 0.135255 0 0.0835639 3.0093 -0.0597181 0 -0.11604 1.28439 1.07528 0.0613655 0.0855752 0 -0.326848 
0 -0.13551 -0.259562 0.163439 -0.110168 0 -0.0645971 -4.38633 -0.293908 0 0.0211684 -0.0810832 -0.0855752 0.135255 0 0.0835639 3.0093 -0.0597181 0 -0.11604 1.28439 1.07528 0.0613655 0.0855752 0 -0.326848 
0 0.4 -0.151472 -0.392668 0.547211 0.0685358 -0.102718 -3.2328 0 -0.170382 0.102846 0.128593 -0.144702 0 1.687 0 -0.783676 0 0 2.60578 -0.076466 -0.0731859 0 -0.145357 0 -0.26654 
0 0.4 -0.151472 -0.392668 0.547211 0.0685358 -0.102718 -3.2328 0 -0.170382 0.102846 0.128593 -0.144702 0 1.687 0 -0.783676 0 0 2.60578 -0.076466 -0.0731859 0 -0.145357 0 -0.26654 
0 0.4 -0.151472 -0.392668 0.547211 0.0685358 -0.102718 -3.2328 0 -0.170382 0.102846 0.128593 -0.144702 0 1.687 0 -0.783676 0 0 2.60578 -0.076466 -0.0731859 0 -0.145357 0 -0.26654 
0 0.4 -0.151472 -0.392668 0.547211 0.0685358 -0.102718 -3.2328 0 -0.170382 0.102846 0.128593 -0.144702 0 1.687 0 -0.783676 0 0 2.60578 -0.076466 -0.0731859 0 -0.145357 0 -0.26654 
0 0.4 -0.151472 -0.392668 0.547211 0.0685358 -0.102718 -3.2328 0 -0.170382 0.102846 0.128593 -0.144702 0 1.687 0 -0.783676 0 0 2.60578 -0.076466 -0.0731859 0 -0.145357 0 -0.26654 
0 0.4 -0.151472 -0.392668 0.547211 0.0685358 -0.102718 -3.2328 0 -0.170382 0.102846 0.128593 -0.144702 0 1.687 0 -0.783676 0 0 2.60578 -0.076466 -0.0731859 0 -0.145357 0 -0.26654 
0 0.4 -0.151472 -0.392668 0.547211 0.0685358 -0.102718 -3.2328 0 -0.170382 0.102846 0.128593 -0.144702 0 1.687 0 -0.783676 0 0 2.60578 -0.076466 -0.0731859 0 -0.145357 0 -0.26654 
